1.5598,20.941,-0.55227,-19.231,1.0145,-1.5365
1.5742,20.894,-0.25103,-19.487,1.0159,-1.5141
1.5949,20.824,0.096056,-19.768,1.0198,-1.4859
1.6198,20.738,0.47707,-20.068,1.0256,-1.4532
1.6444,20.658,0.84442,-20.363,1.0313,-1.4198
1.6646,20.604,1.1564,-20.628,1.0353,-1.3896
1.6803,20.575,1.4188,-20.869,1.0376,-1.3629
1.6925,20.567,1.6462,-21.096,1.0384,-1.3392
1.7018,20.579,1.8485,-21.317,1.0381,-1.3181
1.7083,20.609,2.0317,-21.536,1.0366,-1.2994
1.712,20.656,2.1995,-21.757,1.0339,-1.2832
1.7126,20.72,2.3545,-21.98,1.0298,-1.2698
1.71,20.8,2.4983,-22.207,1.0242,-1.2595
1.7039,20.895,2.6325,-22.439,1.017,-1.2523
1.6948,21.003,2.7582,-22.674,1.0084,-1.2479
1.6842,21.122,2.877,-22.913,0.99912,-1.2451
1.674,21.249,2.9907,-23.153,0.99003,-1.2425
1.6659,21.38,3.1014,-23.394,0.98194,-1.2386
1.6607,21.512,3.2113,-23.635,0.97524,-1.2327
1.6584,21.643,3.3225,-23.876,0.96993,-1.2247
1.6587,21.769,3.437,-24.115,0.96585,-1.2146
1.6611,21.888,3.5564,-24.353,0.96274,-1.2028
1.665,21.997,3.6823,-24.588,0.96035,-1.1895
1.6698,22.093,3.8155,-24.818,0.95836,-1.175
1.6749,22.174,3.9566,-25.041,0.95649,-1.1597
1.6795,22.237,4.1061,-25.257,0.95441,-1.1443
1.6833,22.284,4.2643,-25.466,0.9519,-1.129
1.6859,22.313,4.4317,-25.666,0.94884,-1.1141
1.6873,22.325,4.6091,-25.861,0.94524,-1.0996
1.6879,22.321,4.7978,-26.051,0.94119,-1.0856
1.6878,22.301,4.9995,-26.239,0.93684,-1.0717
1.6875,22.266,5.2173,-26.428,0.93232,-1.0579
1.687,22.217,5.4549,-26.622,0.92778,-1.0439
1.6868,22.151,5.7179,-26.826,0.92335,-1.0296
1.6872,22.068,6.0128,-27.045,0.91922,-1.0149
1.6886,21.967,6.3442,-27.282,0.91565,-0.99942
1.6918,21.853,6.7045,-27.535,0.91305,-0.98302
1.6974,21.739,7.0601,-27.782,0.91178,-0.9656
1.7054,21.641,7.3762,-28.003,0.91186,-0.94734
1.7154,21.559,7.652,-28.201,0.91306,-0.92831
1.7273,21.49,7.899,-28.381,0.91533,-0.90841
1.7411,21.432,8.1266,-28.553,0.91871,-0.88747
1.757,21.382,8.341,-28.719,0.92329,-0.8653
1.7754,21.34,8.5465,-28.884,0.9292,-0.8417
1.7962,21.305,8.7466,-29.05,0.93651,-0.81657
1.8194,21.277,8.9438,-29.221,0.94519,-0.78992
1.8448,21.256,9.1401,-29.396,0.95502,-0.76201
1.8714,21.241,9.3371,-29.578,0.96553,-0.73338
1.8981,21.229,9.5356,-29.765,0.97612,-0.70476
1.9242,21.219,9.7357,-29.954,0.9863,-0.67669
1.9495,21.204,9.9374,-30.141,0.996,-0.64913
1.9747,21.181,10.141,-30.321,1.0056,-0.62152
2.0008,21.148,10.347,-30.495,1.0156,-0.59305
2.0289,21.104,10.558,-30.663,1.0268,-0.56284
2.0603,21.048,10.778,-30.827,1.0397,-0.52998
2.0965,20.981,11.009,-30.993,1.0552,-0.49332
2.1395,20.902,11.255,-31.162,1.0745,-0.45133
2.1922,20.809,11.525,-31.342,1.0991,-0.40171
2.2591,20.699,11.825,-31.537,1.1315,-0.34088
2.3473,20.568,12.17,-31.756,1.1759,-0.26318
2.4665,20.409,12.577,-32.012,1.2375,-0.16055
